37 73 0.00000E+00 0.00000E+00 8.72665E-02 8.72665E-02
 2.69470E+00 2.67670E+00 2.62175E+00 2.52743E+00 2.39078E+00 2.20987E+00 1.98558E+00 1.72321E+00 1.43351E+00 1.13249E+00 8.39796E-01 5.75679E-01 3.57128E-01 1.94235E-01 8.79339E-02 3.01069E-02 6.29531E-03 4.07214E-04 9.87906E-38 4.07214E-04 6.29531E-03 3.01069E-02 8.79339E-02 1.94235E-01 3.57128E-01 5.75679E-01 8.39796E-01 1.13249E+00 1.43351E+00 1.72321E+00 1.98558E+00 2.20987E+00 2.39078E+00 2.52743E+00 2.62175E+00 2.67670E+00 2.69470E+00
 2.69470E+00 2.67687E+00 2.62245E+00 2.52897E+00 2.39347E+00 2.21393E+00 1.99113E+00 1.73024E+00 1.44184E+00 1.14175E+00 8.49469E-01 5.85120E-01 3.65674E-01 2.01307E-01 9.31556E-02 3.33882E-02 7.87353E-03 8.20886E-04 1.43722E-24 8.20886E-04 7.87353E-03 3.33882E-02 9.31556E-02 2.01307E-01 3.65674E-01 5.85120E-01 8.49469E-01 1.14175E+00 1.44184E+00 1.73024E+00 1.99113E+00 2.21393E+00 2.39347E+00 2.52897E+00 2.62245E+00 2.67687E+00 2.69470E+00
 2.69470E+00 2.67739E+00 2.62452E+00 2.53357E+00 2.40145E+00 2.22597E+00 2.00761E+00 1.75113E+00 1.46659E+00 1.16931E+00 8.78248E-01 6.13219E-01 3.91114E-01 2.22367E-01 1.08708E-01 4.31629E-02 1.25754E-02 2.05342E-03 5.71956E-24 2.05342E-03 1.25754E-02 4.31629E-02 1.08708E-01 2.22367E-01 3.91114E-01 6.13219E-01 8.78248E-01 1.16931E+00 1.46659E+00 1.75113E+00 2.00761E+00 2.22597E+00 2.40145E+00 2.53357E+00 2.62452E+00 2.67739E+00 2.69470E+00
 2.69470E+00 2.67825E+00 2.62790E+00 2.54107E+00 2.41450E+00 2.24566E+00 2.03457E+00 1.78531E+00 1.50713E+00 1.21444E+00 9.25414E-01 6.59297E-01 4.32855E-01 2.56938E-01 1.34248E-01 5.92214E-02 2.03021E-02 4.07918E-03 1.27582E-23 4.07918E-03 2.03021E-02 5.92214E-02 1.34248E-01 2.56938E-01 4.32855E-01 6.59297E-01 9.25414E-01 1.21444E+00 1.50713E+00 1.78531E+00 2.03457E+00 2.24566E+00 2.41450E+00 2.54107E+00 2.62790E+00 2.67825E+00 2.69470E+00
 2.69470E+00 2.67940E+00 2.63249E+00 2.55127E+00 2.43222E+00 2.27243E+00 2.07124E+00 1.83183E+00 1.56235E+00 1.27597E+00 9.89775E-01 7.22225E-01 4.89904E-01 3.04221E-01 1.69203E-01 8.12103E-02 3.08863E-02 6.85479E-03 2.24031E-23 6.85479E-03 3.08863E-02 8.12103E-02 1.69203E-01 3.04221E-01 4.89904E-01 7.22225E-01 9.89775E-01 1.27597E+00 1.56235E+00 1.83183E+00 2.07124E+00 2.27243E+00 2.43222E+00 2.55127E+00 2.63249E+00 2.67940E+00 2.69470E+00
 2.69470E+00 2.68083E+00 2.63815E+00 2.56384E+00 2.45410E+00 2.30550E+00 2.11657E+00 1.88941E+00 1.63075E+00 1.35228E+00 1.06967E+00 8.00425E-01 5.60869E-01 3.63093E-01 2.12759E-01 1.08628E-01 4.40901E-02 1.03184E-02 3.44400E-23 1.03184E-02 4.40901E-02 1.08628E-01 2.12759E-01 3.63093E-01 5.60869E-01 8.00425E-01 1.06967E+00 1.35228E+00 1.63075E+00 1.88941E+00 2.11657E+00 2.30550E+00 2.45410E+00 2.56384E+00 2.63815E+00 2.68083E+00 2.69470E+00
 2.69470E+00 2.68248E+00 2.64472E+00 2.57842E+00 2.47948E+00 2.34389E+00 2.16927E+00 1.95641E+00 1.71044E+00 1.44129E+00 1.16299E+00 8.91878E-01 6.43960E-01 4.32098E-01 2.63861E-01 1.40821E-01 5.96023E-02 1.43890E-02 4.85879E-23 1.43890E-02 5.96023E-02 1.40821E-01 2.63861E-01 4.32098E-01 6.43960E-01 8.91878E-01 1.16299E+00 1.44129E+00 1.71044E+00 1.95641E+00 2.16927E+00 2.34389E+00 2.47948E+00 2.57842E+00 2.64472E+00 2.68248E+00 2.69470E+00
 2.69470E+00 2.68430E+00 2.65198E+00 2.59457E+00 2.50762E+00 2.38649E+00 2.22780E+00 2.03091E+00 1.79918E+00 1.54055E+00 1.26720E+00 9.94145E-01 7.36999E-01 5.09459E-01 3.21212E-01 1.76981E-01 7.70372E-02 1.89659E-02 6.44979E-23 1.89659E-02 7.70372E-02 1.76981E-01 3.21212E-01 5.09459E-01 7.36999E-01 9.94145E-01 1.26720E+00 1.54055E+00 1.79918E+00 2.03091E+00 2.22780E+00 2.38649E+00 2.50762E+00 2.59457E+00 2.65198E+00 2.68430E+00 2.69470E+00
 2.69470E+00 2.68625E+00 2.65972E+00 2.61180E+00 2.53767E+00 2.43203E+00 2.29044E+00 2.11076E+00 1.89442E+00 1.64724E+00 1.37938E+00 1.10440E+00 8.37447E-01 5.93089E-01 3.83279E-01 2.16151E-01 9.59365E-02 2.39294E-02 8.17538E-23 2.39294E-02 9.59365E-02 2.16151E-01 3.83279E-01 5.93089E-01 8.37447E-01 1.10440E+00 1.37938E+00 1.64724E+00 1.89442E+00 2.11076E+00 2.29044E+00 2.43203E+00 2.53767E+00 2.61180E+00 2.65972E+00 2.68625E+00 2.69470E+00
 2.69470E+00 2.68826E+00 2.66771E+00 2.62959E+00 2.56872E+00 2.47914E+00 2.35533E+00 2.19358E+00 1.99337E+00 1.75826E+00 1.49629E+00 1.21948E+00 9.42445E-01 6.80624E-01 4.48320E-01 2.57237E-01 1.15774E-01 2.91415E-02 9.98769E-23 2.91415E-02 1.15774E-01 2.57237E-01 4.48320E-01 6.80624E-01 9.42445E-01 1.21948E+00 1.49629E+00 1.75826E+00 1.99337E+00 2.19358E+00 2.35533E+00 2.47914E+00 2.56872E+00 2.62959E+00 2.66771E+00 2.68826E+00 2.69470E+00
 2.69470E+00 2.69027E+00 2.67571E+00 2.64740E+00 2.59983E+00 2.52639E+00 2.42050E+00 2.27689E+00 2.09304E+00 1.87026E+00 1.61444E+00 1.33596E+00 1.04888E+00 7.69472E-01 5.14414E-01 2.99028E-01 1.35966E-01 3.44491E-02 1.18334E-22 3.44491E-02 1.35966E-01 2.99028E-01 5.14414E-01 7.69472E-01 1.04888E+00 1.33596E+00 1.61444E+00 1.87026E+00 2.09304E+00 2.27689E+00 2.42050E+00 2.52639E+00 2.59983E+00 2.64740E+00 2.67571E+00 2.69027E+00 2.69470E+00
 2.69470E+00 2.69222E+00 2.68347E+00 2.66469E+00 2.63006E+00 2.57236E+00 2.48397E+00 2.35814E+00 2.19038E+00 1.97982E+00 1.73019E+00 1.45024E+00 1.15345E+00 8.56885E-01 5.79514E-01 3.40228E-01 1.55886E-01 3.96873E-02 1.36554E-22 3.96873E-02 1.55886E-01 3.40228E-01 5.79514E-01 8.56885E-01 1.15345E+00 1.45024E+00 1.73019E+00 1.97982E+00 2.19038E+00 2.35814E+00 2.48397E+00 2.57236E+00 2.63006E+00 2.66469E+00 2.68347E+00 2.69222E+00 2.69470E+00
 2.69470E+00 2.69405E+00 2.69075E+00 2.68093E+00 2.65848E+00 2.61561E+00 2.54376E+00 2.43478E+00 2.28235E+00 2.08348E+00 1.83986E+00 1.55868E+00 1.25281E+00 9.40042E-01 6.41510E-01 3.79498E-01 1.74885E-01 4.46852E-02 1.53939E-22 4.46852E-02 1.74885E-01 3.79498E-01 6.41510E-01 9.40042E-01 1.25281E+00 1.55868E+00 1.83986E+00 2.08348E+00 2.28235E+00 2.43478E+00 2.54376E+00 2.61561E+00 2.65848E+00 2.68093E+00 2.69075E+00 2.69405E+00 2.69470E+00
 2.69470E+00 2.69570E+00 2.69733E+00 2.69563E+00 2.68421E+00 2.65481E+00 2.59802E+00 2.50441E+00 2.36600E+00 2.17789E+00 1.93988E+00 1.65771E+00 1.34366E+00 1.01616E+00 6.98312E-01 4.15505E-01 1.92316E-01 4.92722E-02 1.69897E-22 4.92722E-02 1.92316E-01 4.15505E-01 6.98312E-01 1.01616E+00 1.34366E+00 1.65771E+00 1.93988E+00 2.17789E+00 2.36600E+00 2.50441E+00 2.59802E+00 2.65481E+00 2.68421E+00 2.69563E+00 2.69733E+00 2.69570E+00 2.69470E+00
 2.69470E+00 2.69712E+00 2.70302E+00 2.70832E+00 2.70646E+00 2.68873E+00 2.64501E+00 2.56477E+00 2.43861E+00 2.25993E+00 2.02690E+00 1.74397E+00 1.42288E+00 1.08260E+00 7.47933E-01 4.46982E-01 2.07561E-01 5.32854E-02 1.83861E-22 5.32854E-02 2.07561E-01 4.46982E-01 7.47933E-01 1.08260E+00 1.42288E+00 1.74397E+00 2.02690E+00 2.25993E+00 2.43861E+00 2.56477E+00 2.64501E+00 2.68873E+00 2.70646E+00 2.70832E+00 2.70302E+00 2.69712E+00 2.69470E+00
 2.69470E+00 2.69828E+00 2.70763E+00 2.71863E+00 2.72453E+00 2.71630E+00 2.68323E+00 2.61392E+00 2.49778E+00 2.32686E+00 2.09796E+00 1.81447E+00 1.48769E+00 1.13699E+00 7.88587E-01 4.72786E-01 2.20064E-01 5.65775E-02 1.95316E-22 5.65775E-02 2.20064E-01 4.72786E-01 7.88587E-01 1.13699E+00 1.48769E+00 1.81447E+00 2.09796E+00 2.32686E+00 2.49778E+00 2.61392E+00 2.68323E+00 2.71630E+00 2.72453E+00 2.71863E+00 2.70763E+00 2.69828E+00 2.69470E+00
 2.69470E+00 2.69913E+00 2.71103E+00 2.72622E+00 2.73785E+00 2.73665E+00 2.71146E+00 2.65024E+00 2.54153E+00 2.37639E+00 2.15059E+00 1.86672E+00 1.53575E+00 1.17736E+00 8.18774E-01 4.91954E-01 2.29355E-01 5.90243E-02 2.03830E-22 5.90243E-02 2.29355E-01 4.91954E-01 8.18774E-01 1.17736E+00 1.53575E+00 1.86672E+00 2.15059E+00 2.37639E+00 2.54153E+00 2.65024E+00 2.71146E+00 2.73665E+00 2.73785E+00 2.72622E+00 2.71103E+00 2.69913E+00 2.69470E+00
 2.69470E+00 2.69966E+00 2.71312E+00 2.73088E+00 2.74602E+00 2.74912E+00 2.72877E+00 2.67252E+00 2.56840E+00 2.40682E+00 2.18293E+00 1.89885E+00 1.56532E+00 1.20220E+00 8.37359E-01 5.03759E-01 2.35078E-01 6.05316E-02 2.09076E-22 6.05316E-02 2.35078E-01 5.03759E-01 8.37359E-01 1.20220E+00 1.56532E+00 1.89885E+00 2.18293E+00 2.40682E+00 2.56840E+00 2.67252E+00 2.72877E+00 2.74912E+00 2.74602E+00 2.73088E+00 2.71312E+00 2.69966E+00 2.69470E+00
 2.69470E+00 2.69983E+00 2.71382E+00 2.73245E+00 2.74877E+00 2.75332E+00 2.73460E+00 2.68004E+00 2.57746E+00 2.41708E+00 2.19384E+00 1.90969E+00 1.57530E+00 1.21059E+00 8.43634E-01 5.07745E-01 2.37010E-01 6.10408E-02 2.10848E-22 6.10408E-02 2.37010E-01 5.07745E-01 8.43634E-01 1.21059E+00 1.57530E+00 1.90969E+00 2.19384E+00 2.41708E+00 2.57746E+00 2.68004E+00 2.73460E+00 2.75332E+00 2.74877E+00 2.73245E+00 2.71382E+00 2.69983E+00 2.69470E+00
 2.69470E+00 2.69966E+00 2.71312E+00 2.73088E+00 2.74602E+00 2.74912E+00 2.72877E+00 2.67252E+00 2.56840E+00 2.40682E+00 2.18293E+00 1.89885E+00 1.56532E+00 1.20220E+00 8.37359E-01 5.03759E-01 2.35078E-01 6.05316E-02 2.09076E-22 6.05316E-02 2.35078E-01 5.03759E-01 8.37359E-01 1.20220E+00 1.56532E+00 1.89885E+00 2.18293E+00 2.40682E+00 2.56840E+00 2.67252E+00 2.72877E+00 2.74912E+00 2.74602E+00 2.73088E+00 2.71312E+00 2.69966E+00 2.69470E+00
 2.69470E+00 2.69913E+00 2.71103E+00 2.72622E+00 2.73785E+00 2.73665E+00 2.71146E+00 2.65024E+00 2.54153E+00 2.37639E+00 2.15059E+00 1.86672E+00 1.53575E+00 1.17736E+00 8.18774E-01 4.91954E-01 2.29355E-01 5.90243E-02 2.03830E-22 5.90243E-02 2.29355E-01 4.91954E-01 8.18774E-01 1.17736E+00 1.53575E+00 1.86672E+00 2.15059E+00 2.37639E+00 2.54153E+00 2.65024E+00 2.71146E+00 2.73665E+00 2.73785E+00 2.72622E+00 2.71103E+00 2.69913E+00 2.69470E+00
 2.69470E+00 2.69828E+00 2.70763E+00 2.71863E+00 2.72453E+00 2.71630E+00 2.68323E+00 2.61392E+00 2.49778E+00 2.32686E+00 2.09796E+00 1.81447E+00 1.48769E+00 1.13699E+00 7.88587E-01 4.72786E-01 2.20064E-01 5.65775E-02 1.95316E-22 5.65775E-02 2.20064E-01 4.72786E-01 7.88587E-01 1.13699E+00 1.48769E+00 1.81447E+00 2.09796E+00 2.32686E+00 2.49778E+00 2.61392E+00 2.68323E+00 2.71630E+00 2.72453E+00 2.71863E+00 2.70763E+00 2.69828E+00 2.69470E+00
 2.69470E+00 2.69712E+00 2.70302E+00 2.70832E+00 2.70646E+00 2.68873E+00 2.64501E+00 2.56477E+00 2.43861E+00 2.25993E+00 2.02690E+00 1.74397E+00 1.42288E+00 1.08260E+00 7.47933E-01 4.46982E-01 2.07561E-01 5.32854E-02 1.83861E-22 5.32854E-02 2.07561E-01 4.46982E-01 7.47933E-01 1.08260E+00 1.42288E+00 1.74397E+00 2.02690E+00 2.25993E+00 2.43861E+00 2.56477E+00 2.64501E+00 2.68873E+00 2.70646E+00 2.70832E+00 2.70302E+00 2.69712E+00 2.69470E+00
 2.69470E+00 2.69570E+00 2.69733E+00 2.69563E+00 2.68421E+00 2.65481E+00 2.59802E+00 2.50441E+00 2.36600E+00 2.17789E+00 1.93988E+00 1.65771E+00 1.34366E+00 1.01616E+00 6.98312E-01 4.15505E-01 1.92316E-01 4.92722E-02 1.69897E-22 4.92722E-02 1.92316E-01 4.15505E-01 6.98312E-01 1.01616E+00 1.34366E+00 1.65771E+00 1.93988E+00 2.17789E+00 2.36600E+00 2.50441E+00 2.59802E+00 2.65481E+00 2.68421E+00 2.69563E+00 2.69733E+00 2.69570E+00 2.69470E+00
 2.69470E+00 2.69405E+00 2.69075E+00 2.68093E+00 2.65848E+00 2.61561E+00 2.54376E+00 2.43478E+00 2.28235E+00 2.08348E+00 1.83986E+00 1.55868E+00 1.25281E+00 9.40042E-01 6.41510E-01 3.79498E-01 1.74885E-01 4.46852E-02 1.53939E-22 4.46852E-02 1.74885E-01 3.79498E-01 6.41510E-01 9.40042E-01 1.25281E+00 1.55868E+00 1.83986E+00 2.08348E+00 2.28235E+00 2.43478E+00 2.54376E+00 2.61561E+00 2.65848E+00 2.68093E+00 2.69075E+00 2.69405E+00 2.69470E+00
